GEOID10,FID,BDNAME,BDNUM,TEXT_NBR,GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
270531030002012,64,St. Anthony West,21,21,1000000US270531030002012,"Block 2012, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",32,27,0,0,5,0,0,0,32,32,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0
270531036001003,64,St. Anthony West,21,21,1000000US270531036001003,"Block 1003, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",39,38,0,0,1,0,0,0,39,39,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270531030002014,64,St. Anthony West,21,21,1000000US270531030002014,"Block 2014, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",13,13,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001012,64,St. Anthony West,21,21,1000000US270531030001012,"Block 1012, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001019,64,St. Anthony West,21,21,1000000US270531030001019,"Block 1019, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001008,64,St. Anthony West,21,21,1000000US270531030001008,"Block 1008, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001014,64,St. Anthony West,21,21,1000000US270531030001014,"Block 1014, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",38,33,1,0,0,0,0,4,38,36,31,1,0,0,0,0,4,2,2,0,0,0,0,0,0
270531030001016,64,St. Anthony West,21,21,1000000US270531030001016,"Block 1016, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",61,27,0,0,2,0,25,7,61,25,22,0,0,2,0,0,1,36,5,0,0,0,0,25,6
270531030002003,64,St. Anthony West,21,21,1000000US270531030002003,"Block 2003, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",68,65,1,0,1,0,0,1,68,67,64,1,0,1,0,0,1,1,1,0,0,0,0,0,0
270531036001006,64,St. Anthony West,21,21,1000000US270531036001006,"Block 1006, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",61,47,4,1,9,0,0,0,61,57,45,2,1,9,0,0,0,4,2,2,0,0,0,0,0
270531030002002,64,St. Anthony West,21,21,1000000US270531030002002,"Block 2002, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030002020,64,St. Anthony West,21,21,1000000US270531030002020,"Block 2020, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001018,64,St. Anthony West,21,21,1000000US270531030001018,"Block 1018, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",76,62,1,1,4,0,1,7,76,71,59,1,1,4,0,0,6,5,3,0,0,0,0,1,1
270531030002006,64,St. Anthony West,21,21,1000000US270531030002006,"Block 2006, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",56,33,14,0,2,0,1,6,56,54,33,14,0,2,0,0,5,2,0,0,0,0,0,1,1
270531030001011,64,St. Anthony West,21,21,1000000US270531030001011,"Block 1011, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531036001004,64,St. Anthony West,21,21,1000000US270531036001004,"Block 1004, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001010,64,St. Anthony West,21,21,1000000US270531030001010,"Block 1010, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531036001005,64,St. Anthony West,21,21,1000000US270531036001005,"Block 1005, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",68,61,0,0,4,1,0,2,68,64,59,0,0,4,0,0,1,4,2,0,0,0,1,0,1
270531030002016,64,St. Anthony West,21,21,1000000US270531030002016,"Block 2016, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",94,89,3,0,0,0,0,2,94,93,88,3,0,0,0,0,2,1,1,0,0,0,0,0,0
270531036001001,64,St. Anthony West,21,21,1000000US270531036001001,"Block 1001, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",27,23,0,1,1,0,0,2,27,27,23,0,1,1,0,0,2,0,0,0,0,0,0,0,0
270531036001000,64,St. Anthony West,21,21,1000000US270531036001000,"Block 1000, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",52,50,0,0,0,0,0,2,52,51,50,0,0,0,0,0,1,1,0,0,0,0,0,0,1
270531031001019,64,St. Anthony West,21,21,1000000US270531031001019,"Block 1019, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001000,64,St. Anthony West,21,21,1000000US270531030001000,"Block 1000, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",46,39,3,0,3,0,0,1,46,46,39,3,0,3,0,0,1,0,0,0,0,0,0,0,0
270531030002017,64,St. Anthony West,21,21,1000000US270531030002017,"Block 2017, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",55,29,20,5,0,0,0,1,55,52,29,19,3,0,0,0,1,3,0,1,2,0,0,0,0
270531036001007,64,St. Anthony West,21,21,1000000US270531036001007,"Block 1007, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",54,38,0,0,2,0,10,4,54,44,38,0,0,2,0,0,4,10,0,0,0,0,0,10,0
270531036001010,64,St. Anthony West,21,21,1000000US270531036001010,"Block 1010, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",97,57,30,3,2,0,2,3,97,95,57,30,3,2,0,0,3,2,0,0,0,0,0,2,0
270531036001008,64,St. Anthony West,21,21,1000000US270531036001008,"Block 1008, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",60,44,5,2,0,0,8,1,60,50,42,5,2,0,0,0,1,10,2,0,0,0,0,8,0
270531030001007,64,St. Anthony West,21,21,1000000US270531030001007,"Block 1007, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531036001013,64,St. Anthony West,21,21,1000000US270531036001013,"Block 1013, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",83,75,3,0,2,0,2,1,83,80,74,3,0,2,0,0,1,3,1,0,0,0,0,2,0
270531030001013,64,St. Anthony West,21,21,1000000US270531030001013,"Block 1013, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",67,53,4,1,2,0,1,6,67,61,51,4,1,2,0,0,3,6,2,0,0,0,0,1,3
270531030002009,64,St. Anthony West,21,21,1000000US270531030002009,"Block 2009, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",31,12,2,1,14,0,0,2,31,31,12,2,1,14,0,0,2,0,0,0,0,0,0,0,0
270531030002004,64,St. Anthony West,21,21,1000000US270531030002004,"Block 2004, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",48,42,0,0,0,0,6,0,48,42,41,0,0,0,0,1,0,6,1,0,0,0,0,5,0
270531030002005,64,St. Anthony West,21,21,1000000US270531030002005,"Block 2005, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",72,68,0,0,2,0,0,2,72,71,67,0,0,2,0,0,2,1,1,0,0,0,0,0,0
270531030002010,64,St. Anthony West,21,21,1000000US270531030002010,"Block 2010, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",13,10,0,0,3,0,0,0,13,13,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0
270531036001002,64,St. Anthony West,21,21,1000000US270531036001002,"Block 1002, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",33,25,3,0,2,0,3,0,33,30,25,3,0,2,0,0,0,3,0,0,0,0,0,3,0
270531030002015,64,St. Anthony West,21,21,1000000US270531030002015,"Block 2015, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",63,55,2,0,1,0,0,5,63,56,48,2,0,1,0,0,5,7,7,0,0,0,0,0,0
270531036001011,64,St. Anthony West,21,21,1000000US270531036001011,"Block 1011, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",51,42,0,0,4,0,4,1,51,45,41,0,0,4,0,0,0,6,1,0,0,0,0,4,1
270531036001009,64,St. Anthony West,21,21,1000000US270531036001009,"Block 1009, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",51,43,2,0,2,0,0,4,51,47,40,2,0,2,0,0,3,4,3,0,0,0,0,0,1
270531030001006,64,St. Anthony West,21,21,1000000US270531030001006,"Block 1006, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001020,64,St. Anthony West,21,21,1000000US270531030001020,"Block 1020, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",47,38,2,1,2,0,0,4,47,46,37,2,1,2,0,0,4,1,1,0,0,0,0,0,0
270531036001014,64,St. Anthony West,21,21,1000000US270531036001014,"Block 1014, Block Group 1, Census Tract 1036, Hennepin County, Minnesota",51,49,0,0,1,0,0,1,51,50,48,0,0,1,0,0,1,1,1,0,0,0,0,0,0
270531030002018,64,St. Anthony West,21,21,1000000US270531030002018,"Block 2018, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531030001017,64,St. Anthony West,21,21,1000000US270531030001017,"Block 1017, Block Group 1, Census Tract 1030, Hennepin County, Minnesota",56,48,8,0,0,0,0,0,56,54,46,8,0,0,0,0,0,2,2,0,0,0,0,0,0
270531030002000,64,St. Anthony West,21,21,1000000US270531030002000,"Block 2000, Block Group 2, Census Tract 1030, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531031001002,65,St. Anthony East,22,22,1000000US270531031001002,"Block 1002, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",60,57,2,0,0,0,0,1,60,59,56,2,0,0,0,0,1,1,1,0,0,0,0,0,0
270531031001001,65,St. Anthony East,22,22,1000000US270531031001001,"Block 1001, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",131,65,23,3,8,0,10,22,131,104,60,23,3,8,0,0,10,27,5,0,0,0,0,10,12
270531031001000,65,St. Anthony East,22,22,1000000US270531031001000,"Block 1000, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",53,37,8,0,4,0,4,0,53,49,37,8,0,4,0,0,0,4,0,0,0,0,0,4,0
270531031001020,65,St. Anthony East,22,22,1000000US270531031001020,"Block 1020, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",146,123,13,1,5,0,2,2,146,139,119,12,1,5,0,0,2,7,4,1,0,0,0,2,0
270531031001012,65,St. Anthony East,22,22,1000000US270531031001012,"Block 1012, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",100,69,8,5,0,0,8,10,100,87,68,8,5,0,0,0,6,13,1,0,0,0,0,8,4
270531031001022,65,St. Anthony East,22,22,1000000US270531031001022,"Block 1022, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",57,50,3,1,1,0,1,1,57,54,48,3,1,1,0,0,1,3,2,0,0,0,0,1,0
270531031001005,65,St. Anthony East,22,22,1000000US270531031001005,"Block 1005, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",93,62,8,6,1,0,13,3,93,87,62,8,6,1,0,7,3,6,0,0,0,0,0,6,0
270531031001017,65,St. Anthony East,22,22,1000000US270531031001017,"Block 1017, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",62,51,8,0,0,0,2,1,62,56,45,8,0,0,0,2,1,6,6,0,0,0,0,0,0
270531031001010,65,St. Anthony East,22,22,1000000US270531031001010,"Block 1010, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",94,73,14,1,4,0,0,2,94,93,73,14,1,4,0,0,1,1,0,0,0,0,0,0,1
270531031001021,65,St. Anthony East,22,22,1000000US270531031001021,"Block 1021, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",45,42,2,0,1,0,0,0,45,45,42,2,0,1,0,0,0,0,0,0,0,0,0,0,0
270531031001016,65,St. Anthony East,22,22,1000000US270531031001016,"Block 1016, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",68,51,11,0,0,0,0,6,68,60,43,11,0,0,0,0,6,8,8,0,0,0,0,0,0
270531031001008,65,St. Anthony East,22,22,1000000US270531031001008,"Block 1008, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",42,30,1,7,0,0,1,3,42,40,29,1,6,0,0,1,3,2,1,0,1,0,0,0,0
270531031001013,65,St. Anthony East,22,22,1000000US270531031001013,"Block 1013, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",96,65,10,0,0,0,16,5,96,78,64,9,0,0,0,2,3,18,1,1,0,0,0,14,2
270531031001011,65,St. Anthony East,22,22,1000000US270531031001011,"Block 1011, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",86,73,2,2,0,0,4,5,86,77,65,2,2,0,0,3,5,9,8,0,0,0,0,1,0
270531031001009,65,St. Anthony East,22,22,1000000US270531031001009,"Block 1009, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",94,69,9,1,1,0,10,4,94,82,67,9,1,1,0,0,4,12,2,0,0,0,0,10,0
270531031001004,65,St. Anthony East,22,22,1000000US270531031001004,"Block 1004, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",98,77,10,4,4,0,0,3,98,86,67,10,2,4,0,0,3,12,10,0,2,0,0,0,0
270531031001015,65,St. Anthony East,22,22,1000000US270531031001015,"Block 1015, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",225,111,93,3,10,0,0,8,225,220,111,89,2,10,0,0,8,5,0,4,1,0,0,0,0
270531031001014,65,St. Anthony East,22,22,1000000US270531031001014,"Block 1014, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",225,155,34,7,17,0,0,12,225,217,148,34,7,17,0,0,11,8,7,0,0,0,0,0,1
270531031001007,65,St. Anthony East,22,22,1000000US270531031001007,"Block 1007, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",43,23,4,0,1,0,9,6,43,15,8,4,0,1,0,0,2,28,15,0,0,0,0,9,4
270531031001003,65,St. Anthony East,22,22,1000000US270531031001003,"Block 1003, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",77,60,8,3,0,0,6,0,77,65,54,8,3,0,0,0,0,12,6,0,0,0,0,6,0
270531031001018,65,St. Anthony East,22,22,1000000US270531031001018,"Block 1018, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",51,42,7,1,0,0,0,1,51,44,36,7,1,0,0,0,0,7,6,0,0,0,0,0,1
270531031001006,65,St. Anthony East,22,22,1000000US270531031001006,"Block 1006, Block Group 1, Census Tract 1031, Hennepin County, Minnesota",92,59,0,1,1,0,22,9,92,61,58,0,1,1,0,0,1,31,1,0,0,0,0,22,8
270530095002006,66,Central,54,54,1000000US270530095002006,"Block 2006, Block Group 2, Census Tract 95, Hennepin County, Minnesota",47,22,6,1,10,0,0,8,47,44,22,6,1,10,0,0,5,3,0,0,0,0,0,0,3
270530084002010,66,Central,54,54,1000000US270530084002010,"Block 2010, Block Group 2, Census Tract 84, Hennepin County, Minnesota",55,24,8,1,0,0,14,8,55,30,15,7,1,0,0,0,7,25,9,1,0,0,0,14,1
270530083001001,66,Central,54,54,1000000US270530083001001,"Block 1001, Block Group 1, Census Tract 83, Hennepin County, Minnesota",109,18,19,0,0,0,68,4,109,27,8,19,0,0,0,0,0,82,10,0,0,0,0,68,4
270530083001011,66,Central,54,54,1000000US270530083001011,"Block 1011, Block Group 1, Census Tract 83, Hennepin County, Minnesota",145,48,33,0,1,0,52,11,145,65,28,33,0,1,0,0,3,80,20,0,0,0,0,52,8
270531094001000,66,Central,54,54,1000000US270531094001000,"Block 1000, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",101,18,48,9,0,0,17,9,101,65,9,48,1,0,0,0,7,36,9,0,8,0,0,17,2
270530084002015,66,Central,54,54,1000000US270530084002015,"Block 2015, Block Group 2, Census Tract 84, Hennepin County, Minnesota",56,33,0,1,0,0,17,5,56,26,21,0,1,0,0,0,4,30,12,0,0,0,0,17,1
270530095002004,66,Central,54,54,1000000US270530095002004,"Block 2004, Block Group 2, Census Tract 95, Hennepin County, Minnesota",110,39,33,3,2,0,27,6,110,48,7,32,2,2,0,0,5,62,32,1,1,0,0,27,1
270530095002002,66,Central,54,54,1000000US270530095002002,"Block 2002, Block Group 2, Census Tract 95, Hennepin County, Minnesota",131,48,18,5,9,0,48,3,131,73,40,17,5,9,0,0,2,58,8,1,0,0,0,48,1
270531094001010,66,Central,54,54,1000000US270531094001010,"Block 1010, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",103,44,34,1,0,0,20,4,103,56,24,28,1,0,0,0,3,47,20,6,0,0,0,20,1
270530095001003,66,Central,54,54,1000000US270530095001003,"Block 1003, Block Group 1, Census Tract 95, Hennepin County, Minnesota",139,57,38,3,0,0,30,11,139,97,52,32,3,0,0,0,10,42,5,6,0,0,0,30,1
270530084001006,66,Central,54,54,1000000US270530084001006,"Block 1006, Block Group 1, Census Tract 84, Hennepin County, Minnesota",134,70,22,0,0,0,30,12,134,86,58,22,0,0,0,1,5,48,12,0,0,0,0,29,7
270530083001003,66,Central,54,54,1000000US270530083001003,"Block 1003, Block Group 1, Census Tract 83, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530083001010,66,Central,54,54,1000000US270530083001010,"Block 1010, Block Group 1, Census Tract 83, Hennepin County, Minnesota",132,41,25,0,8,0,34,24,132,80,30,24,0,8,0,0,18,52,11,1,0,0,0,34,6
270531094001005,66,Central,54,54,1000000US270531094001005,"Block 1005, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531094002005,66,Central,54,54,1000000US270531094002005,"Block 2005, Block Group 2, Census Tract 1094, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530083001000,66,Central,54,54,1000000US270530083001000,"Block 1000, Block Group 1, Census Tract 83, Hennepin County, Minnesota",70,23,12,0,0,1,31,3,70,23,8,12,0,0,1,0,2,47,15,0,0,0,0,31,1
270530084002003,66,Central,54,54,1000000US270530084002003,"Block 2003, Block Group 2, Census Tract 84, Hennepin County, Minnesota",47,12,29,2,0,0,4,0,47,37,6,29,2,0,0,0,0,10,6,0,0,0,0,4,0
270530084002004,66,Central,54,54,1000000US270530084002004,"Block 2004, Block Group 2, Census Tract 84, Hennepin County, Minnesota",94,39,41,1,3,0,3,7,94,67,25,39,0,3,0,0,0,27,14,2,1,0,0,3,7
270530084002006,66,Central,54,54,1000000US270530084002006,"Block 2006, Block Group 2, Census Tract 84, Hennepin County, Minnesota",108,43,14,2,0,0,40,9,108,39,28,8,0,0,0,0,3,69,15,6,2,0,0,40,6
270530084002012,66,Central,54,54,1000000US270530084002012,"Block 2012, Block Group 2, Census Tract 84, Hennepin County, Minnesota",110,22,36,9,16,0,15,12,110,61,6,36,1,16,0,0,2,49,16,0,8,0,0,15,10
270530084002014,66,Central,54,54,1000000US270530084002014,"Block 2014, Block Group 2, Census Tract 84, Hennepin County, Minnesota",109,12,22,0,0,0,69,6,109,33,5,22,0,0,0,0,6,76,7,0,0,0,0,69,0
270531094001011,66,Central,54,54,1000000US270531094001011,"Block 1011, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",162,57,29,5,18,0,46,7,162,71,17,29,5,18,0,0,2,91,40,0,0,0,0,46,5
270530095002003,66,Central,54,54,1000000US270530095002003,"Block 2003, Block Group 2, Census Tract 95, Hennepin County, Minnesota",85,23,20,2,1,0,35,4,85,41,16,20,2,1,0,0,2,44,7,0,0,0,0,35,2
270531094001001,66,Central,54,54,1000000US270531094001001,"Block 1001, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",55,29,13,0,0,0,13,0,55,37,24,13,0,0,0,0,0,18,5,0,0,0,0,13,0
270531094002006,66,Central,54,54,1000000US270531094002006,"Block 2006, Block Group 2, Census Tract 1094, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531094002008,66,Central,54,54,1000000US270531094002008,"Block 2008, Block Group 2, Census Tract 1094, Hennepin County, Minnesota",65,18,24,0,3,0,20,0,65,34,7,24,0,3,0,0,0,31,11,0,0,0,0,20,0
270531094002003,66,Central,54,54,1000000US270531094002003,"Block 2003, Block Group 2, Census Tract 1094, Hennepin County, Minnesota",120,16,42,3,5,0,45,9,120,64,13,42,1,5,0,0,3,56,3,0,2,0,0,45,6
270530083001006,66,Central,54,54,1000000US270530083001006,"Block 1006, Block Group 1, Census Tract 83, Hennepin County, Minnesota",150,46,52,4,0,0,31,17,150,82,19,52,4,0,0,4,3,68,27,0,0,0,0,27,14
270530084002005,66,Central,54,54,1000000US270530084002005,"Block 2005, Block Group 2, Census Tract 84, Hennepin County, Minnesota",97,24,35,0,12,0,17,9,97,72,24,35,0,12,0,0,1,25,0,0,0,0,0,17,8
270530083001009,66,Central,54,54,1000000US270530083001009,"Block 1009, Block Group 1, Census Tract 83, Hennepin County, Minnesota",111,34,40,1,2,0,30,4,111,73,26,40,1,2,0,0,4,38,8,0,0,0,0,30,0
270530083001008,66,Central,54,54,1000000US270530083001008,"Block 1008, Block Group 1, Census Tract 83, Hennepin County, Minnesota",161,37,59,12,0,0,43,10,161,85,13,59,12,0,0,0,1,76,24,0,0,0,0,43,9
270530083001013,66,Central,54,54,1000000US270530083001013,"Block 1013, Block Group 1, Census Tract 83, Hennepin County, Minnesota",221,27,81,5,30,0,66,12,221,128,11,81,5,30,0,0,1,93,16,0,0,0,0,66,11
270531094001003,66,Central,54,54,1000000US270531094001003,"Block 1003, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531094001008,66,Central,54,54,1000000US270531094001008,"Block 1008, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",118,33,46,1,0,0,31,7,118,69,19,43,1,0,0,0,6,49,14,3,0,0,0,31,1
270530084002013,66,Central,54,54,1000000US270530084002013,"Block 2013, Block Group 2, Census Tract 84, Hennepin County, Minnesota",105,28,28,2,8,0,34,5,105,57,14,28,2,8,0,0,5,48,14,0,0,0,0,34,0
270530095001005,66,Central,54,54,1000000US270530095001005,"Block 1005, Block Group 1, Census Tract 95, Hennepin County, Minnesota",206,75,24,0,0,0,95,12,206,59,33,24,0,0,0,0,2,147,42,0,0,0,0,95,10
270530095001000,66,Central,54,54,1000000US270530095001000,"Block 1000, Block Group 1, Census Tract 95, Hennepin County, Minnesota",124,35,13,2,1,1,53,19,124,68,32,13,2,1,1,0,19,56,3,0,0,0,0,53,0
270530095001007,66,Central,54,54,1000000US270530095001007,"Block 1007, Block Group 1, Census Tract 95, Hennepin County, Minnesota",64,33,6,3,0,0,9,13,64,38,17,5,3,0,0,1,12,26,16,1,0,0,0,8,1
270530083001002,66,Central,54,54,1000000US270530083001002,"Block 1002, Block Group 1, Census Tract 83, Hennepin County, Minnesota",61,22,11,9,6,0,10,3,61,41,22,11,0,6,0,0,2,20,0,0,9,0,0,10,1
270531094001006,66,Central,54,54,1000000US270531094001006,"Block 1006, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530084002011,66,Central,54,54,1000000US270530084002011,"Block 2011, Block Group 2, Census Tract 84, Hennepin County, Minnesota",70,27,13,0,0,0,27,3,70,26,11,13,0,0,0,0,2,44,16,0,0,0,0,27,1
270531094001002,66,Central,54,54,1000000US270531094001002,"Block 1002, Block Group 1, Census Tract 1094, Hennepin County, Minnesota",77,21,28,1,2,0,10,15,77,45,14,28,1,2,0,0,0,32,7,0,0,0,0,10,15
270530084002000,66,Central,54,54,1000000US270530084002000,"Block 2000, Block Group 2, Census Tract 84, Hennepin County, Minnesota",131,60,23,0,0,0,33,15,131,52,26,23,0,0,0,0,3,79,34,0,0,0,0,33,12
270530084002007,66,Central,54,54,1000000US270530084002007,"Block 2007, Block Group 2, Census Tract 84, Hennepin County, Minnesota",70,44,11,0,3,0,0,12,70,60,44,11,0,3,0,0,2,10,0,0,0,0,0,0,10
270530084001002,66,Central,54,54,1000000US270530084001002,"Block 1002, Block Group 1, Census Tract 84, Hennepin County, Minnesota",111,75,24,3,1,0,6,2,111,89,62,24,1,1,0,0,1,22,13,0,2,0,0,6,1
270530084001003,66,Central,54,54,1000000US270530084001003,"Block 1003, Block Group 1, Census Tract 84, Hennepin County, Minnesota",170,48,58,5,0,0,44,15,170,100,30,54,4,0,0,0,12,70,18,4,1,0,0,44,3
270530084002008,66,Central,54,54,1000000US270530084002008,"Block 2008, Block Group 2, Census Tract 84, Hennepin County, Minnesota",152,63,26,2,5,0,46,10,152,98,58,26,2,5,0,0,7,54,5,0,0,0,0,46,3
270530084001004,66,Central,54,54,1000000US270530084001004,"Block 1004, Block Group 1, Census Tract 84, Hennepin County, Minnesota",121,43,39,0,5,0,28,6,121,79,30,39,0,5,0,5,0,42,13,0,0,0,0,23,6
270531094002001,66,Central,54,54,1000000US270531094002001,"Block 2001, Block Group 2, Census Tract 1094, Hennepin County, Minnesota",122,12,47,4,14,0,41,4,122,72,4,47,3,14,0,0,4,50,8,0,1,0,0,41,0
