GEOID10,FID,BDNAME,BDNUM,TEXT_NBR
"270530003004009","10",Victory,"3","3"
"270530003003009","10",Victory,"3","3"
"270530003001004","10",Victory,"3","3"
"270530003003000","10",Victory,"3","3"
"270530003001010","10",Victory,"3","3"
"270531002001032","10",Victory,"3","3"
"270531002001001","10",Victory,"3","3"
"270530001013015","11",Humboldt Industrial Area,"8","8"
"270530001013002","11",Humboldt Industrial Area,"8","8"
"270530001013001","11",Humboldt Industrial Area,"8","8"
"270530001013000","11",Humboldt Industrial Area,"8","8"
"270531104004010","12",Howe,"63","63"
"270531104004003","12",Howe,"63","63"
"270531089001005","12",Howe,"63","63"
"270531089001006","12",Howe,"63","63"
"270531089002007","12",Howe,"63","63"
"270531089002000","12",Howe,"63","63"
"270531088001008","12",Howe,"63","63"
"270531088001003","12",Howe,"63","63"
"270531088001004","12",Howe,"63","63"
"270531104004006","12",Howe,"63","63"
"270531088001001","12",Howe,"63","63"
"270531090002012","12",Howe,"63","63"
"270531090002008","12",Howe,"63","63"
"270531090001001","12",Howe,"63","63"
"270531104004009","12",Howe,"63","63"
"270531090002013","12",Howe,"63","63"
"270531090002002","12",Howe,"63","63"
"270531090001003","12",Howe,"63","63"
"270531090002015","12",Howe,"63","63"
"270531090002003","12",Howe,"63","63"
"270531105001004","12",Howe,"63","63"
"270531090002019","12",Howe,"63","63"
"270531090002005","12",Howe,"63","63"
"270531090002006","12",Howe,"63","63"
"270531090002022","12",Howe,"63","63"
"270531090001002","12",Howe,"63","63"
"270531090001005","12",Howe,"63","63"
"270531090001000","12",Howe,"63","63"
"270531090002011","12",Howe,"63","63"
"270531089001007","12",Howe,"63","63"
"270531105001013","12",Howe,"63","63"
"270531104004002","12",Howe,"63","63"
"270531089002001","12",Howe,"63","63"
"270531090002007","12",Howe,"63","63"
"270531089001008","12",Howe,"63","63"
"270531104004001","12",Howe,"63","63"
"270531105001003","12",Howe,"63","63"
"270531105001002","12",Howe,"63","63"
"270531105001000","12",Howe,"63","63"
"270531090001006","12",Howe,"63","63"
"270531090002010","12",Howe,"63","63"
"270531090001007","12",Howe,"63","63"
"270531105001001","12",Howe,"63","63"
"270531090002000","12",Howe,"63","63"
"270531090002001","12",Howe,"63","63"
"270531105001005","12",Howe,"63","63"
"270531089001011","12",Howe,"63","63"
"270531090001011","12",Howe,"63","63"
"270531089001002","12",Howe,"63","63"
"270531089001009","12",Howe,"63","63"
"270531089001010","12",Howe,"63","63"
"270531090001010","12",Howe,"63","63"
"270531090001013","12",Howe,"63","63"
"270531090002017","12",Howe,"63","63"
"270531104001006","12",Howe,"63","63"
"270531090001012","12",Howe,"63","63"
"270531104001001","12",Howe,"63","63"
"270531089001001","12",Howe,"63","63"
"270531089001000","12",Howe,"63","63"
"270531104001004","12",Howe,"63","63"
"270531104001003","12",Howe,"63","63"
"270531104001005","12",Howe,"63","63"
"270531104001009","12",Howe,"63","63"
"270531104001002","12",Howe,"63","63"
"270531090001009","12",Howe,"63","63"
"270531104004000","12",Howe,"63","63"
"270531090001014","12",Howe,"63","63"
"270531105001008","12",Howe,"63","63"
"270531105001012","12",Howe,"63","63"
"270531088002007","12",Howe,"63","63"
"270531089002005","12",Howe,"63","63"
"270531090002018","12",Howe,"63","63"
"270531105001009","12",Howe,"63","63"
"270531105001010","12",Howe,"63","63"
"270531088002012","12",Howe,"63","63"
"270531088002003","12",Howe,"63","63"
"270531088002013","12",Howe,"63","63"
"270531088002008","12",Howe,"63","63"
"270531088002010","12",Howe,"63","63"
"270531089002003","12",Howe,"63","63"
"270531088004023","12",Howe,"63","63"
"270531088002004","12",Howe,"63","63"
"270531088002005","12",Howe,"63","63"
"270531088002006","12",Howe,"63","63"
"270531088002011","12",Howe,"63","63"
"270531088001007","12",Howe,"63","63"
"270531088002009","12",Howe,"63","63"
"270531088002001","12",Howe,"63","63"
"270531088004022","12",Howe,"63","63"
"270531088001006","12",Howe,"63","63"
"270531089002009","12",Howe,"63","63"
"270531089002010","12",Howe,"63","63"
"270531090002004","12",Howe,"63","63"
"270531089001003","12",Howe,"63","63"
"270531105001014","12",Howe,"63","63"
"270531104004007","12",Howe,"63","63"
"270531090001008","12",Howe,"63","63"
"270531088002002","12",Howe,"63","63"
"270531088002000","12",Howe,"63","63"
"270531090002014","12",Howe,"63","63"
"270531104004005","12",Howe,"63","63"
"270531104004004","12",Howe,"63","63"
"270531088001000","12",Howe,"63","63"
"270531104004008","12",Howe,"63","63"
"270531088001002","12",Howe,"63","63"
"270531090001004","12",Howe,"63","63"
"270531089001004","12",Howe,"63","63"
"270531105001006","12",Howe,"63","63"
"270531090002020","12",Howe,"63","63"
"270531090002021","12",Howe,"63","63"
"270531104001007","12",Howe,"63","63"
"270531104001000","12",Howe,"63","63"
"270531090001015","12",Howe,"63","63"
"270531105001007","12",Howe,"63","63"
"270531104001008","12",Howe,"63","63"
"270531105001011","12",Howe,"63","63"
"270531089002004","12",Howe,"63","63"
"270531088001005","12",Howe,"63","63"
"270531090002009","12",Howe,"63","63"
"270531090002016","12",Howe,"63","63"
"270531089002008","12",Howe,"63","63"
"270531089002006","12",Howe,"63","63"
"270531089002002","12",Howe,"63","63"
"270531104003005","13",Hiawatha,"64","64"
"270531104003013","13",Hiawatha,"64","64"
"270531104003003","13",Hiawatha,"64","64"
"270531105002021","13",Hiawatha,"64","64"
"270531105002030","13",Hiawatha,"64","64"
"270531105002005","13",Hiawatha,"64","64"
"270531105002002","13",Hiawatha,"64","64"
"270531104003014","13",Hiawatha,"64","64"
"270531105004006","13",Hiawatha,"64","64"
"270531105005001","13",Hiawatha,"64","64"
"270531105002015","13",Hiawatha,"64","64"
"270531105002014","13",Hiawatha,"64","64"
"270531105002022","13",Hiawatha,"64","64"
"270531105002023","13",Hiawatha,"64","64"
"270531105005005","13",Hiawatha,"64","64"
"270531104003004","13",Hiawatha,"64","64"
"270531104003007","13",Hiawatha,"64","64"
"270531104003008","13",Hiawatha,"64","64"
"270531105005014","13",Hiawatha,"64","64"
"270531105005016","13",Hiawatha,"64","64"
"270531105005002","13",Hiawatha,"64","64"
"270531105005012","13",Hiawatha,"64","64"
"270531105002025","13",Hiawatha,"64","64"
"270531105002004","13",Hiawatha,"64","64"
"270531105002028","13",Hiawatha,"64","64"
"270531105004001","13",Hiawatha,"64","64"
"270531105002003","13",Hiawatha,"64","64"
"270531105002027","13",Hiawatha,"64","64"
"270531105003020","13",Hiawatha,"64","64"
"270531104003015","13",Hiawatha,"64","64"
"270531104002011","13",Hiawatha,"64","64"
"270531104002009","13",Hiawatha,"64","64"
"270531104002007","13",Hiawatha,"64","64"
"270531105004003","13",Hiawatha,"64","64"
"270531104003011","13",Hiawatha,"64","64"
"270531104002002","13",Hiawatha,"64","64"
"270531104002006","13",Hiawatha,"64","64"
"270531104002008","13",Hiawatha,"64","64"
"270531105005010","13",Hiawatha,"64","64"
"270531105003005","13",Hiawatha,"64","64"
"270531104003001","13",Hiawatha,"64","64"
"270531104003016","13",Hiawatha,"64","64"
"270531104003000","13",Hiawatha,"64","64"
"270531104003010","13",Hiawatha,"64","64"
"270531104003012","13",Hiawatha,"64","64"
"270531104002004","13",Hiawatha,"64","64"
"270531104002005","13",Hiawatha,"64","64"
"270531104003002","13",Hiawatha,"64","64"
"270531105005008","13",Hiawatha,"64","64"
"270531105005007","13",Hiawatha,"64","64"
"270531105004002","13",Hiawatha,"64","64"
"270531104002010","13",Hiawatha,"64","64"
"270531105005009","13",Hiawatha,"64","64"
"270531105003007","13",Hiawatha,"64","64"
"270531105004005","13",Hiawatha,"64","64"
"270531105002006","13",Hiawatha,"64","64"
"270531105002019","13",Hiawatha,"64","64"
"270531105003006","13",Hiawatha,"64","64"
"270531105003016","13",Hiawatha,"64","64"
"270531105003019","13",Hiawatha,"64","64"
"270531105002011","13",Hiawatha,"64","64"
"270531105003008","13",Hiawatha,"64","64"
"270531105002033","13",Hiawatha,"64","64"
"270531105003004","13",Hiawatha,"64","64"
"270531105003012","13",Hiawatha,"64","64"
"270531105002024","13",Hiawatha,"64","64"
"270531105003003","13",Hiawatha,"64","64"
"270531105003000","13",Hiawatha,"64","64"
"270531105004007","13",Hiawatha,"64","64"
"270531105002016","13",Hiawatha,"64","64"
"270531105003017","13",Hiawatha,"64","64"
"270531105002009","13",Hiawatha,"64","64"
"270531104003006","13",Hiawatha,"64","64"
"270531105002026","13",Hiawatha,"64","64"
"270531105005013","13",Hiawatha,"64","64"
"270531105005003","13",Hiawatha,"64","64"
"270531105005015","13",Hiawatha,"64","64"
"270531104002001","13",Hiawatha,"64","64"
"270531104002000","13",Hiawatha,"64","64"
"270531105005006","13",Hiawatha,"64","64"
"270531105002035","13",Hiawatha,"64","64"
"270531105003002","13",Hiawatha,"64","64"
"270531105003009","13",Hiawatha,"64","64"
"270531105002032","13",Hiawatha,"64","64"
"270531105004004","13",Hiawatha,"64","64"
"270531105002007","13",Hiawatha,"64","64"
"270531105002010","13",Hiawatha,"64","64"
"270531105002017","13",Hiawatha,"64","64"
"270531104003009","13",Hiawatha,"64","64"
"270531105002013","13",Hiawatha,"64","64"
"270531105002020","13",Hiawatha,"64","64"
"270531105004000","13",Hiawatha,"64","64"
"270531105005000","13",Hiawatha,"64","64"
"270531104002003","13",Hiawatha,"64","64"
"270531105005011","13",Hiawatha,"64","64"
"270531105003015","13",Hiawatha,"64","64"
"270531105003014","13",Hiawatha,"64","64"
"270531105003013","13",Hiawatha,"64","64"
"270531105003018","13",Hiawatha,"64","64"
"270531105003001","13",Hiawatha,"64","64"
"270531105003010","13",Hiawatha,"64","64"
"270531105003011","13",Hiawatha,"64","64"
"270531105002008","13",Hiawatha,"64","64"
"270531105005004","13",Hiawatha,"64","64"
"270531105002031","13",Hiawatha,"64","64"
"270531105002000","13",Hiawatha,"64","64"
"270531105002018","13",Hiawatha,"64","64"
"270531105002001","13",Hiawatha,"64","64"
"270531105002012","13",Hiawatha,"64","64"
"270531115002010","14",Windom,"68","68"
"270531115002000","14",Windom,"68","68"
"270531115002011","14",Windom,"68","68"
"270530120031001","14",Windom,"68","68"
"270530120036002","14",Windom,"68","68"
"270530120031003","14",Windom,"68","68"
"270530120031002","14",Windom,"68","68"
"270530120036003","14",Windom,"68","68"
"270531115002015","14",Windom,"68","68"
"270530120031005","14",Windom,"68","68"
"270531115002006","14",Windom,"68","68"
"270531115004005","14",Windom,"68","68"
"270531115004004","14",Windom,"68","68"
"270530120036006","14",Windom,"68","68"
"270531115004002","14",Windom,"68","68"
"270531115004012","14",Windom,"68","68"
"270531115004013","14",Windom,"68","68"
"270531115004011","14",Windom,"68","68"
"270531115004016","14",Windom,"68","68"
"270531115004003","14",Windom,"68","68"
"270531115004001","14",Windom,"68","68"
"270530120031000","14",Windom,"68","68"
"270530120036001","14",Windom,"68","68"
"270530120036004","14",Windom,"68","68"
"270530120031006","14",Windom,"68","68"
"270531115004015","14",Windom,"68","68"
"270531115004010","14",Windom,"68","68"
"270531115002014","14",Windom,"68","68"
"270530120036009","14",Windom,"68","68"
"270531115002013","14",Windom,"68","68"
"270531115002016","14",Windom,"68","68"
"270531115002012","14",Windom,"68","68"
"270530120036007","14",Windom,"68","68"
"270530120035001","14",Windom,"68","68"
"270530120036008","14",Windom,"68","68"
"270530120031004","14",Windom,"68","68"
"270531115004014","14",Windom,"68","68"
"270531115004008","14",Windom,"68","68"
"270531115004007","14",Windom,"68","68"
"270530120034000","14",Windom,"68","68"
"270530120034001","14",Windom,"68","68"
"270530120034002","14",Windom,"68","68"
"270530120036005","14",Windom,"68","68"
"270531115002005","14",Windom,"68","68"
"270531115004006","14",Windom,"68","68"
"270531115002007","14",Windom,"68","68"
"270531115002008","14",Windom,"68","68"
"270531115002002","14",Windom,"68","68"
"270531115002001","14",Windom,"68","68"
"270530120036000","14",Windom,"68","68"
"270530120031007","14",Windom,"68","68"
"270530120035002","14",Windom,"68","68"
"270530120031008","14",Windom,"68","68"
"270531115004000","14",Windom,"68","68"
"270531115002004","14",Windom,"68","68"
"270531115002003","14",Windom,"68","68"
"270531115002009","14",Windom,"68","68"
"270531115004009","14",Windom,"68","68"
"270530120035000","14",Windom,"68","68"
"270531111004003","15",Ericsson,"76","76"
"270531111002011","15",Ericsson,"76","76"
"270531111004000","15",Ericsson,"76","76"
"270531111003003","15",Ericsson,"76","76"
"270531111003008","15",Ericsson,"76","76"
"270531111002008","15",Ericsson,"76","76"
"270531111002014","15",Ericsson,"76","76"
"270531111002010","15",Ericsson,"76","76"
"270531111001003","15",Ericsson,"76","76"
"270531111003011","15",Ericsson,"76","76"
"270531111002002","15",Ericsson,"76","76"
"270531111001007","15",Ericsson,"76","76"
"270531111002009","15",Ericsson,"76","76"
"270531111003006","15",Ericsson,"76","76"
"270531111003000","15",Ericsson,"76","76"
"270531111002001","15",Ericsson,"76","76"
"270531111002013","15",Ericsson,"76","76"
"270531111003015","15",Ericsson,"76","76"
"270531111001005","15",Ericsson,"76","76"
"270531111001001","15",Ericsson,"76","76"
"270531111004007","15",Ericsson,"76","76"
"270531111003017","15",Ericsson,"76","76"
"270531111003016","15",Ericsson,"76","76"
"270531111003019","15",Ericsson,"76","76"
"270531111004012","15",Ericsson,"76","76"
"270531111003018","15",Ericsson,"76","76"
"270531111003005","15",Ericsson,"76","76"
"270531111002012","15",Ericsson,"76","76"
"270531111002005","15",Ericsson,"76","76"
"270531111002004","15",Ericsson,"76","76"
"270531111002000","15",Ericsson,"76","76"
"270531111001004","15",Ericsson,"76","76"
"270531111004009","15",Ericsson,"76","76"
"270531111004004","15",Ericsson,"76","76"
"270531111004005","15",Ericsson,"76","76"
"270531111001009","15",Ericsson,"76","76"
"270531111001000","15",Ericsson,"76","76"
"270531111004014","15",Ericsson,"76","76"
"270531111004008","15",Ericsson,"76","76"
"270531111002006","15",Ericsson,"76","76"
"270531111004010","15",Ericsson,"76","76"
"270531111003007","15",Ericsson,"76","76"
"270531111002015","15",Ericsson,"76","76"
"270531111003001","15",Ericsson,"76","76"
"270531111002016","15",Ericsson,"76","76"
"270531111002003","15",Ericsson,"76","76"
"270531111002018","15",Ericsson,"76","76"
"270531111003013","15",Ericsson,"76","76"
"270531111004001","15",Ericsson,"76","76"
"270531111003002","15",Ericsson,"76","76"
"270531111003009","15",Ericsson,"76","76"
"270531111001008","15",Ericsson,"76","76"
"270531111004013","15",Ericsson,"76","76"
"270531111004006","15",Ericsson,"76","76"
"270531111003004","15",Ericsson,"76","76"
"270531111002017","15",Ericsson,"76","76"
"270531111003012","15",Ericsson,"76","76"
"270531111004002","15",Ericsson,"76","76"
"270531111003010","15",Ericsson,"76","76"
"270531111001010","15",Ericsson,"76","76"
"270531111001002","15",Ericsson,"76","76"
"270531111004011","15",Ericsson,"76","76"
"270531111003014","15",Ericsson,"76","76"
"270531111002007","15",Ericsson,"76","76"
"270531111001006","15",Ericsson,"76","76"
"270531109001018","16",Field,"77","77"
"270531116001007","16",Field,"77","77"
"270531116004013","16",Field,"77","77"
"270531116001010","16",Field,"77","77"
"270531116001009","16",Field,"77","77"
"270531109001013","16",Field,"77","77"
"270531109001003","16",Field,"77","77"
"270531116004007","16",Field,"77","77"
"270531116004006","16",Field,"77","77"
"270531109001004","16",Field,"77","77"
"270531116004002","16",Field,"77","77"
"270531116004012","16",Field,"77","77"
"270531109001011","16",Field,"77","77"
"270531109001015","16",Field,"77","77"
"270531109001001","16",Field,"77","77"
"270531116004005","16",Field,"77","77"
"270531109001005","16",Field,"77","77"
"270531109001014","16",Field,"77","77"
"270531116004001","16",Field,"77","77"
"270531116004010","16",Field,"77","77"
"270531116004009","16",Field,"77","77"
"270531116001004","16",Field,"77","77"
"270531116004015","16",Field,"77","77"
"270531116001001","16",Field,"77","77"
"270531116004000","16",Field,"77","77"
"270531109001016","16",Field,"77","77"
"270531109001017","16",Field,"77","77"
"270531109001007","16",Field,"77","77"
"270531109001012","16",Field,"77","77"
"270531116004004","16",Field,"77","77"
"270531116001003","16",Field,"77","77"
"270531109001008","16",Field,"77","77"
"270531116001002","16",Field,"77","77"
"270531116001006","16",Field,"77","77"
"270531109001009","16",Field,"77","77"
"270531116001000","16",Field,"77","77"
"270531116001011","16",Field,"77","77"
"270531116004014","16",Field,"77","77"
"270531116004003","16",Field,"77","77"
"270531116004008","16",Field,"77","77"
"270531109001002","16",Field,"77","77"
"270531109001010","16",Field,"77","77"
